cod_ibge,municipio,sexo,idade,populacao
2305001,Guaraciaba do Norte - CE,Total,95 a 99 anos,66.0
2305001,Guaraciaba do Norte - CE,Total,100 anos ou mais,11.0
2305100,Guaramiranga - CE,Total,Total,5654.0
2305100,Guaramiranga - CE,Total,0 a 4 anos,331.0
2305100,Guaramiranga - CE,Total,5 a 9 anos,360.0
2305100,Guaramiranga - CE,Total,10 a 14 anos,378.0
2305100,Guaramiranga - CE,Total,15 a 19 anos,412.0
2305100,Guaramiranga - CE,Total,20 a 24 anos,460.0
2305100,Guaramiranga - CE,Total,25 a 29 anos,504.0
2305100,Guaramiranga - CE,Total,30 a 34 anos,441.0
2305100,Guaramiranga - CE,Total,35 a 39 anos,431.0
2305100,Guaramiranga - CE,Total,40 a 44 anos,437.0
2305100,Guaramiranga - CE,Total,45 a 49 anos,386.0
2305100,Guaramiranga - CE,Total,50 a 54 anos,325.0
2305100,Guaramiranga - CE,Total,55 a 59 anos,336.0
2305100,Guaramiranga - CE,Total,60 a 64 anos,237.0
2305100,Guaramiranga - CE,Total,65 a 69 anos,204.0
2305100,Guaramiranga - CE,Total,70 a 74 anos,142.0
2305100,Guaramiranga - CE,Total,75 a 79 anos,125.0
2305100,Guaramiranga - CE,Total,80 a 84 anos,57.0
2305100,Guaramiranga - CE,Total,85 a 89 anos,50.0
2305100,Guaramiranga - CE,Total,90 a 94 anos,25.0
2305100,Guaramiranga - CE,Total,95 a 99 anos,10.0
2305100,Guaramiranga - CE,Total,100 anos ou mais,3.0
2305209,Hidrolândia - CE,Total,Total,17855.0
2305209,Hidrolândia - CE,Total,0 a 4 anos,1191.0
2305209,Hidrolândia - CE,Total,5 a 9 anos,1194.0
2305209,Hidrolândia - CE,Total,10 a 14 anos,1332.0
2305209,Hidrolândia - CE,Total,15 a 19 anos,1338.0
2305209,Hidrolândia - CE,Total,20 a 24 anos,1336.0
2305209,Hidrolândia - CE,Total,25 a 29 anos,1236.0
2305209,Hidrolândia - CE,Total,30 a 34 anos,1183.0
2305209,Hidrolândia - CE,Total,35 a 39 anos,1239.0
2305209,Hidrolândia - CE,Total,40 a 44 anos,1217.0
2305209,Hidrolândia - CE,Total,45 a 49 anos,1153.0
2305209,Hidrolândia - CE,Total,50 a 54 anos,995.0
2305209,Hidrolândia - CE,Total,55 a 59 anos,1096.0
2305209,Hidrolândia - CE,Total,60 a 64 anos,861.0
2305209,Hidrolândia - CE,Total,65 a 69 anos,723.0
2305209,Hidrolândia - CE,Total,70 a 74 anos,648.0
2305209,Hidrolândia - CE,Total,75 a 79 anos,470.0
2305209,Hidrolândia - CE,Total,80 a 84 anos,342.0
2305209,Hidrolândia - CE,Total,85 a 89 anos,171.0
2305209,Hidrolândia - CE,Total,90 a 94 anos,91.0
2305209,Hidrolândia - CE,Total,95 a 99 anos,34.0
2305209,Hidrolândia - CE,Total,100 anos ou mais,5.0
2305233,Horizonte - CE,Total,Total,74755.0
2305233,Horizonte - CE,Total,0 a 4 anos,5516.0
2305233,Horizonte - CE,Total,5 a 9 anos,5684.0
2305233,Horizonte - CE,Total,10 a 14 anos,5707.0
2305233,Horizonte - CE,Total,15 a 19 anos,5643.0
2305233,Horizonte - CE,Total,20 a 24 anos,6189.0
2305233,Horizonte - CE,Total,25 a 29 anos,6616.0
2305233,Horizonte - CE,Total,30 a 34 anos,6828.0
2305233,Horizonte - CE,Total,35 a 39 anos,6679.0
2305233,Horizonte - CE,Total,40 a 44 anos,6177.0
2305233,Horizonte - CE,Total,45 a 49 anos,4788.0
2305233,Horizonte - CE,Total,50 a 54 anos,4005.0
2305233,Horizonte - CE,Total,55 a 59 anos,3229.0
2305233,Horizonte - CE,Total,60 a 64 anos,2344.0
2305233,Horizonte - CE,Total,65 a 69 anos,1856.0
2305233,Horizonte - CE,Total,70 a 74 anos,1393.0
2305233,Horizonte - CE,Total,75 a 79 anos,896.0
2305233,Horizonte - CE,Total,80 a 84 anos,650.0
2305233,Horizonte - CE,Total,85 a 89 anos,315.0
2305233,Horizonte - CE,Total,90 a 94 anos,176.0
2305233,Horizonte - CE,Total,95 a 99 anos,50.0
2305233,Horizonte - CE,Total,100 anos ou mais,14.0
2305266,Ibaretama - CE,Total,Total,11956.0
2305266,Ibaretama - CE,Total,0 a 4 anos,848.0
2305266,Ibaretama - CE,Total,5 a 9 anos,879.0
2305266,Ibaretama - CE,Total,10 a 14 anos,915.0
2305266,Ibaretama - CE,Total,15 a 19 anos,980.0
2305266,Ibaretama - CE,Total,20 a 24 anos,890.0
2305266,Ibaretama - CE,Total,25 a 29 anos,918.0
2305266,Ibaretama - CE,Total,30 a 34 anos,831.0
2305266,Ibaretama - CE,Total,35 a 39 anos,769.0
2305266,Ibaretama - CE,Total,40 a 44 anos,758.0
2305266,Ibaretama - CE,Total,45 a 49 anos,743.0
2305266,Ibaretama - CE,Total,50 a 54 anos,716.0
2305266,Ibaretama - CE,Total,55 a 59 anos,714.0
2305266,Ibaretama - CE,Total,60 a 64 anos,530.0
2305266,Ibaretama - CE,Total,65 a 69 anos,455.0
2305266,Ibaretama - CE,Total,70 a 74 anos,375.0
2305266,Ibaretama - CE,Total,75 a 79 anos,266.0
2305266,Ibaretama - CE,Total,80 a 84 anos,194.0
2305266,Ibaretama - CE,Total,85 a 89 anos,107.0
2305266,Ibaretama - CE,Total,90 a 94 anos,50.0
2305266,Ibaretama - CE,Total,95 a 99 anos,15.0
2305266,Ibaretama - CE,Total,100 anos ou mais,3.0
2305308,Ibiapina - CE,Total,Total,23965.0
2305308,Ibiapina - CE,Total,0 a 4 anos,1787.0
2305308,Ibiapina - CE,Total,5 a 9 anos,1831.0
2305308,Ibiapina - CE,Total,10 a 14 anos,1905.0
2305308,Ibiapina - CE,Total,15 a 19 anos,1892.0
2305308,Ibiapina - CE,Total,20 a 24 anos,1782.0
2305308,Ibiapina - CE,Total,25 a 29 anos,1717.0
2305308,Ibiapina - CE,Total,30 a 34 anos,1843.0
2305308,Ibiapina - CE,Total,35 a 39 anos,1849.0
2305308,Ibiapina - CE,Total,40 a 44 anos,1618.0
2305308,Ibiapina - CE,Total,45 a 49 anos,1357.0
2305308,Ibiapina - CE,Total,50 a 54 anos,1251.0
2305308,Ibiapina - CE,Total,55 a 59 anos,1275.0
2305308,Ibiapina - CE,Total,60 a 64 anos,1076.0
2305308,Ibiapina - CE,Total,65 a 69 anos,877.0
2305308,Ibiapina - CE,Total,70 a 74 anos,720.0
2305308,Ibiapina - CE,Total,75 a 79 anos,466.0
2305308,Ibiapina - CE,Total,80 a 84 anos,345.0
2305308,Ibiapina - CE,Total,85 a 89 anos,214.0
2305308,Ibiapina - CE,Total,90 a 94 anos,119.0
2305308,Ibiapina - CE,Total,95 a 99 anos,33.0
2305308,Ibiapina - CE,Total,100 anos ou mais,8.0
2305332,Ibicuitinga - CE,Total,Total,11611.0
2305332,Ibicuitinga - CE,Total,0 a 4 anos,675.0
2305332,Ibicuitinga - CE,Total,5 a 9 anos,809.0
2305332,Ibicuitinga - CE,Total,10 a 14 anos,811.0
2305332,Ibicuitinga - CE,Total,15 a 19 anos,855.0
2305332,Ibicuitinga - CE,Total,20 a 24 anos,813.0
2305332,Ibicuitinga - CE,Total,25 a 29 anos,860.0
2305332,Ibicuitinga - CE,Total,30 a 34 anos,938.0
2305332,Ibicuitinga - CE,Total,35 a 39 anos,937.0
2305332,Ibicuitinga - CE,Total,40 a 44 anos,922.0
2305332,Ibicuitinga - CE,Total,45 a 49 anos,751.0
2305332,Ibicuitinga - CE,Total,50 a 54 anos,702.0
2305332,Ibicuitinga - CE,Total,55 a 59 anos,663.0
2305332,Ibicuitinga - CE,Total,60 a 64 anos,528.0
2305332,Ibicuitinga - CE,Total,65 a 69 anos,431.0
2305332,Ibicuitinga - CE,Total,70 a 74 anos,348.0
2305332,Ibicuitinga - CE,Total,75 a 79 anos,243.0
2305332,Ibicuitinga - CE,Total,80 a 84 anos,176.0
2305332,Ibicuitinga - CE,Total,85 a 89 anos,97.0
2305332,Ibicuitinga - CE,Total,90 a 94 anos,42.0
2305332,Ibicuitinga - CE,Total,95 a 99 anos,9.0
2305332,Ibicuitinga - CE,Total,100 anos ou mais,1.0
2305357,Icapuí - CE,Total,Total,21433.0
2305357,Icapuí - CE,Total,0 a 4 anos,1346.0
2305357,Icapuí - CE,Total,5 a 9 anos,1471.0
2305357,Icapuí - CE,Total,10 a 14 anos,1537.0
2305357,Icapuí - CE,Total,15 a 19 anos,1619.0
2305357,Icapuí - CE,Total,20 a 24 anos,1447.0
2305357,Icapuí - CE,Total,25 a 29 anos,1629.0
2305357,Icapuí - CE,Total,30 a 34 anos,1676.0
2305357,Icapuí - CE,Total,35 a 39 anos,1911.0
2305357,Icapuí - CE,Total,40 a 44 anos,1757.0
2305357,Icapuí - CE,Total,45 a 49 anos,1490.0
2305357,Icapuí - CE,Total,50 a 54 anos,1349.0
2305357,Icapuí - CE,Total,55 a 59 anos,1141.0
2305357,Icapuí - CE,Total,60 a 64 anos,901.0
2305357,Icapuí - CE,Total,65 a 69 anos,718.0
2305357,Icapuí - CE,Total,70 a 74 anos,640.0
2305357,Icapuí - CE,Total,75 a 79 anos,411.0
2305357,Icapuí - CE,Total,80 a 84 anos,218.0
2305357,Icapuí - CE,Total,85 a 89 anos,104.0
2305357,Icapuí - CE,Total,90 a 94 anos,50.0
2305357,Icapuí - CE,Total,95 a 99 anos,16.0
2305357,Icapuí - CE,Total,100 anos ou mais,2.0
2305407,Icó - CE,Total,Total,62642.0
2305407,Icó - CE,Total,0 a 4 anos,3971.0
2305407,Icó - CE,Total,5 a 9 anos,4219.0
2305407,Icó - CE,Total,10 a 14 anos,4509.0
2305407,Icó - CE,Total,15 a 19 anos,4941.0
2305407,Icó - CE,Total,20 a 24 anos,4682.0
2305407,Icó - CE,Total,25 a 29 anos,4453.0
2305407,Icó - CE,Total,30 a 34 anos,4519.0
2305407,Icó - CE,Total,35 a 39 anos,4824.0
2305407,Icó - CE,Total,40 a 44 anos,4345.0
2305407,Icó - CE,Total,45 a 49 anos,4049.0
2305407,Icó - CE,Total,50 a 54 anos,3620.0
2305407,Icó - CE,Total,55 a 59 anos,3696.0
2305407,Icó - CE,Total,60 a 64 anos,3127.0
2305407,Icó - CE,Total,65 a 69 anos,2475.0
2305407,Icó - CE,Total,70 a 74 anos,2032.0
2305407,Icó - CE,Total,75 a 79 anos,1357.0
2305407,Icó - CE,Total,80 a 84 anos,1006.0
2305407,Icó - CE,Total,85 a 89 anos,512.0
2305407,Icó - CE,Total,90 a 94 anos,216.0
2305407,Icó - CE,Total,95 a 99 anos,77.0
2305407,Icó - CE,Total,100 anos ou mais,12.0
2305506,Iguatu - CE,Total,Total,98064.0
2305506,Iguatu - CE,Total,0 a 4 anos,6248.0
2305506,Iguatu - CE,Total,5 a 9 anos,6341.0
2305506,Iguatu - CE,Total,10 a 14 anos,6726.0
2305506,Iguatu - CE,Total,15 a 19 anos,7044.0
2305506,Iguatu - CE,Total,20 a 24 anos,7073.0
2305506,Iguatu - CE,Total,25 a 29 anos,7375.0
2305506,Iguatu - CE,Total,30 a 34 anos,7642.0
2305506,Iguatu - CE,Total,35 a 39 anos,7884.0
2305506,Iguatu - CE,Total,40 a 44 anos,7456.0
2305506,Iguatu - CE,Total,45 a 49 anos,6412.0
2305506,Iguatu - CE,Total,50 a 54 anos,5852.0
2305506,Iguatu - CE,Total,55 a 59 anos,5598.0
2305506,Iguatu - CE,Total,60 a 64 anos,4560.0
2305506,Iguatu - CE,Total,65 a 69 anos,3713.0
2305506,Iguatu - CE,Total,70 a 74 anos,2998.0
2305506,Iguatu - CE,Total,75 a 79 anos,2155.0
2305506,Iguatu - CE,Total,80 a 84 anos,1614.0
2305506,Iguatu - CE,Total,85 a 89 anos,855.0
2305506,Iguatu - CE,Total,90 a 94 anos,373.0
2305506,Iguatu - CE,Total,95 a 99 anos,120.0
2305506,Iguatu - CE,Total,100 anos ou mais,25.0
2305605,Independência - CE,Total,Total,24024.0
2305605,Independência - CE,Total,0 a 4 anos,1428.0
2305605,Independência - CE,Total,5 a 9 anos,1375.0
2305605,Independência - CE,Total,10 a 14 anos,1585.0
2305605,Independência - CE,Total,15 a 19 anos,1739.0
2305605,Independência - CE,Total,20 a 24 anos,1729.0
2305605,Independência - CE,Total,25 a 29 anos,1607.0
2305605,Independência - CE,Total,30 a 34 anos,1503.0
2305605,Independência - CE,Total,35 a 39 anos,1632.0
2305605,Independência - CE,Total,40 a 44 anos,1903.0
2305605,Independência - CE,Total,45 a 49 anos,1685.0
2305605,Independência - CE,Total,50 a 54 anos,1484.0
2305605,Independência - CE,Total,55 a 59 anos,1568.0
2305605,Independência - CE,Total,60 a 64 anos,1242.0
2305605,Independência - CE,Total,65 a 69 anos,1025.0
2305605,Independência - CE,Total,70 a 74 anos,870.0
2305605,Independência - CE,Total,75 a 79 anos,682.0
2305605,Independência - CE,Total,80 a 84 anos,494.0
2305605,Independência - CE,Total,85 a 89 anos,278.0
2305605,Independência - CE,Total,90 a 94 anos,143.0
2305605,Independência - CE,Total,95 a 99 anos,41.0
2305605,Independência - CE,Total,100 anos ou mais,11.0
2305654,Ipaporanga - CE,Total,Total,11575.0
2305654,Ipaporanga - CE,Total,0 a 4 anos,718.0
2305654,Ipaporanga - CE,Total,5 a 9 anos,765.0
2305654,Ipaporanga - CE,Total,10 a 14 anos,841.0
2305654,Ipaporanga - CE,Total,15 a 19 anos,894.0
2305654,Ipaporanga - CE,Total,20 a 24 anos,757.0
2305654,Ipaporanga - CE,Total,25 a 29 anos,836.0
2305654,Ipaporanga - CE,Total,30 a 34 anos,697.0
2305654,Ipaporanga - CE,Total,35 a 39 anos,697.0
2305654,Ipaporanga - CE,Total,40 a 44 anos,787.0
2305654,Ipaporanga - CE,Total,45 a 49 anos,739.0
2305654,Ipaporanga - CE,Total,50 a 54 anos,743.0
2305654,Ipaporanga - CE,Total,55 a 59 anos,819.0
2305654,Ipaporanga - CE,Total,60 a 64 anos,593.0
2305654,Ipaporanga - CE,Total,65 a 69 anos,496.0
2305654,Ipaporanga - CE,Total,70 a 74 anos,414.0
2305654,Ipaporanga - CE,Total,75 a 79 anos,306.0
2305654,Ipaporanga - CE,Total,80 a 84 anos,223.0
2305654,Ipaporanga - CE,Total,85 a 89 anos,146.0
2305654,Ipaporanga - CE,Total,90 a 94 anos,85.0
2305654,Ipaporanga - CE,Total,95 a 99 anos,16.0
2305654,Ipaporanga - CE,Total,100 anos ou mais,3.0
2305704,Ipaumirim - CE,Total,Total,12083.0
2305704,Ipaumirim - CE,Total,0 a 4 anos,847.0
2305704,Ipaumirim - CE,Total,5 a 9 anos,911.0
2305704,Ipaumirim - CE,Total,10 a 14 anos,862.0
2305704,Ipaumirim - CE,Total,15 a 19 anos,967.0
2305704,Ipaumirim - CE,Total,20 a 24 anos,903.0
2305704,Ipaumirim - CE,Total,25 a 29 anos,860.0
2305704,Ipaumirim - CE,Total,30 a 34 anos,834.0
2305704,Ipaumirim - CE,Total,35 a 39 anos,883.0
2305704,Ipaumirim - CE,Total,40 a 44 anos,924.0
2305704,Ipaumirim - CE,Total,45 a 49 anos,730.0
2305704,Ipaumirim - CE,Total,50 a 54 anos,583.0
2305704,Ipaumirim - CE,Total,55 a 59 anos,638.0
2305704,Ipaumirim - CE,Total,60 a 64 anos,541.0
2305704,Ipaumirim - CE,Total,65 a 69 anos,492.0
2305704,Ipaumirim - CE,Total,70 a 74 anos,405.0
2305704,Ipaumirim - CE,Total,75 a 79 anos,264.0
2305704,Ipaumirim - CE,Total,80 a 84 anos,251.0
2305704,Ipaumirim - CE,Total,85 a 89 anos,120.0
2305704,Ipaumirim - CE,Total,90 a 94 anos,49.0
2305704,Ipaumirim - CE,Total,95 a 99 anos,18.0
2305704,Ipaumirim - CE,Total,100 anos ou mais,1.0
2305803,Ipu - CE,Total,Total,41081.0
2305803,Ipu - CE,Total,0 a 4 anos,2928.0
2305803,Ipu - CE,Total,5 a 9 anos,2917.0
2305803,Ipu - CE,Total,10 a 14 anos,2980.0
2305803,Ipu - CE,Total,15 a 19 anos,3154.0
2305803,Ipu - CE,Total,20 a 24 anos,3345.0
2305803,Ipu - CE,Total,25 a 29 anos,3042.0
2305803,Ipu - CE,Total,30 a 34 anos,2936.0
2305803,Ipu - CE,Total,35 a 39 anos,2969.0
2305803,Ipu - CE,Total,40 a 44 anos,2776.0
2305803,Ipu - CE,Total,45 a 49 anos,2516.0
2305803,Ipu - CE,Total,50 a 54 anos,2290.0
2305803,Ipu - CE,Total,55 a 59 anos,2236.0
2305803,Ipu - CE,Total,60 a 64 anos,1855.0
2305803,Ipu - CE,Total,65 a 69 anos,1560.0
2305803,Ipu - CE,Total,70 a 74 anos,1331.0
2305803,Ipu - CE,Total,75 a 79 anos,884.0
2305803,Ipu - CE,Total,80 a 84 anos,697.0
2305803,Ipu - CE,Total,85 a 89 anos,396.0
2305803,Ipu - CE,Total,90 a 94 anos,188.0
2305803,Ipu - CE,Total,95 a 99 anos,62.0
2305803,Ipu - CE,Total,100 anos ou mais,19.0
2305902,Ipueiras - CE,Total,Total,36798.0
2305902,Ipueiras - CE,Total,0 a 4 anos,2435.0
2305902,Ipueiras - CE,Total,5 a 9 anos,2510.0
2305902,Ipueiras - CE,Total,10 a 14 anos,2757.0
2305902,Ipueiras - CE,Total,15 a 19 anos,3040.0
2305902,Ipueiras - CE,Total,20 a 24 anos,2643.0
2305902,Ipueiras - CE,Total,25 a 29 anos,2477.0
2305902,Ipueiras - CE,Total,30 a 34 anos,2376.0
2305902,Ipueiras - CE,Total,35 a 39 anos,2507.0
2305902,Ipueiras - CE,Total,40 a 44 anos,2624.0
2305902,Ipueiras - CE,Total,45 a 49 anos,2296.0
2305902,Ipueiras - CE,Total,50 a 54 anos,2128.0
2305902,Ipueiras - CE,Total,55 a 59 anos,2177.0
2305902,Ipueiras - CE,Total,60 a 64 anos,1830.0
2305902,Ipueiras - CE,Total,65 a 69 anos,1560.0
2305902,Ipueiras - CE,Total,70 a 74 anos,1373.0
2305902,Ipueiras - CE,Total,75 a 79 anos,861.0
2305902,Ipueiras - CE,Total,80 a 84 anos,633.0
2305902,Ipueiras - CE,Total,85 a 89 anos,348.0
2305902,Ipueiras - CE,Total,90 a 94 anos,156.0
2305902,Ipueiras - CE,Total,95 a 99 anos,59.0
2305902,Ipueiras - CE,Total,100 anos ou mais,8.0
2306009,Iracema - CE,Total,Total,14001.0
2306009,Iracema - CE,Total,0 a 4 anos,900.0
2306009,Iracema - CE,Total,5 a 9 anos,924.0
2306009,Iracema - CE,Total,10 a 14 anos,927.0
2306009,Iracema - CE,Total,15 a 19 anos,1049.0
2306009,Iracema - CE,Total,20 a 24 anos,1006.0
2306009,Iracema - CE,Total,25 a 29 anos,1003.0
2306009,Iracema - CE,Total,30 a 34 anos,972.0
2306009,Iracema - CE,Total,35 a 39 anos,1114.0
2306009,Iracema - CE,Total,40 a 44 anos,990.0
2306009,Iracema - CE,Total,45 a 49 anos,880.0
2306009,Iracema - CE,Total,50 a 54 anos,821.0
2306009,Iracema - CE,Total,55 a 59 anos,795.0
2306009,Iracema - CE,Total,60 a 64 anos,670.0
2306009,Iracema - CE,Total,65 a 69 anos,615.0
2306009,Iracema - CE,Total,70 a 74 anos,524.0
2306009,Iracema - CE,Total,75 a 79 anos,328.0
2306009,Iracema - CE,Total,80 a 84 anos,248.0
2306009,Iracema - CE,Total,85 a 89 anos,133.0
2306009,Iracema - CE,Total,90 a 94 anos,67.0
2306009,Iracema - CE,Total,95 a 99 anos,25.0
2306009,Iracema - CE,Total,100 anos ou mais,10.0
2306108,Irauçuba - CE,Total,Total,23915.0
2306108,Irauçuba - CE,Total,0 a 4 anos,1820.0
2306108,Irauçuba - CE,Total,5 a 9 anos,1851.0
2306108,Irauçuba - CE,Total,10 a 14 anos,2083.0
2306108,Irauçuba - CE,Total,15 a 19 anos,2166.0
2306108,Irauçuba - CE,Total,20 a 24 anos,2113.0
2306108,Irauçuba - CE,Total,25 a 29 anos,1942.0
2306108,Irauçuba - CE,Total,30 a 34 anos,1837.0
2306108,Irauçuba - CE,Total,35 a 39 anos,1751.0
2306108,Irauçuba - CE,Total,40 a 44 anos,1587.0
2306108,Irauçuba - CE,Total,45 a 49 anos,1369.0
2306108,Irauçuba - CE,Total,50 a 54 anos,1181.0
2306108,Irauçuba - CE,Total,55 a 59 anos,1156.0
2306108,Irauçuba - CE,Total,60 a 64 anos,959.0
2306108,Irauçuba - CE,Total,65 a 69 anos,658.0
2306108,Irauçuba - CE,Total,70 a 74 anos,535.0
2306108,Irauçuba - CE,Total,75 a 79 anos,406.0
2306108,Irauçuba - CE,Total,80 a 84 anos,280.0
2306108,Irauçuba - CE,Total,85 a 89 anos,126.0
2306108,Irauçuba - CE,Total,90 a 94 anos,74.0
2306108,Irauçuba - CE,Total,95 a 99 anos,14.0
2306108,Irauçuba - CE,Total,100 anos ou mais,7.0
2306207,Itaiçaba - CE,Total,Total,7536.0
2306207,Itaiçaba - CE,Total,0 a 4 anos,442.0
2306207,Itaiçaba - CE,Total,5 a 9 anos,491.0
2306207,Itaiçaba - CE,Total,10 a 14 anos,486.0
2306207,Itaiçaba - CE,Total,15 a 19 anos,495.0
2306207,Itaiçaba - CE,Total,20 a 24 anos,504.0
2306207,Itaiçaba - CE,Total,25 a 29 anos,548.0
2306207,Itaiçaba - CE,Total,30 a 34 anos,561.0
2306207,Itaiçaba - CE,Total,35 a 39 anos,630.0
2306207,Itaiçaba - CE,Total,40 a 44 anos,551.0
2306207,Itaiçaba - CE,Total,45 a 49 anos,489.0
2306207,Itaiçaba - CE,Total,50 a 54 anos,488.0
2306207,Itaiçaba - CE,Total,55 a 59 anos,488.0
2306207,Itaiçaba - CE,Total,60 a 64 anos,357.0
2306207,Itaiçaba - CE,Total,65 a 69 anos,307.0
2306207,Itaiçaba - CE,Total,70 a 74 anos,264.0
2306207,Itaiçaba - CE,Total,75 a 79 anos,193.0
2306207,Itaiçaba - CE,Total,80 a 84 anos,109.0
2306207,Itaiçaba - CE,Total,85 a 89 anos,74.0
2306207,Itaiçaba - CE,Total,90 a 94 anos,47.0
2306207,Itaiçaba - CE,Total,95 a 99 anos,10.0
2306207,Itaiçaba - CE,Total,100 anos ou mais,2.0
2306256,Itaitinga - CE,Total,Total,64650.0
2306256,Itaitinga - CE,Total,0 a 4 anos,4088.0
2306256,Itaitinga - CE,Total,5 a 9 anos,4214.0
2306256,Itaitinga - CE,Total,10 a 14 anos,4068.0
2306256,Itaitinga - CE,Total,15 a 19 anos,3929.0
2306256,Itaitinga - CE,Total,20 a 24 anos,5842.0
2306256,Itaitinga - CE,Total,25 a 29 anos,7854.0
2306256,Itaitinga - CE,Total,30 a 34 anos,7981.0
2306256,Itaitinga - CE,Total,35 a 39 anos,6746.0
2306256,Itaitinga - CE,Total,40 a 44 anos,5527.0
2306256,Itaitinga - CE,Total,45 a 49 anos,3778.0
2306256,Itaitinga - CE,Total,50 a 54 anos,3133.0
2306256,Itaitinga - CE,Total,55 a 59 anos,2462.0
2306256,Itaitinga - CE,Total,60 a 64 anos,1683.0
2306256,Itaitinga - CE,Total,65 a 69 anos,1205.0
2306256,Itaitinga - CE,Total,70 a 74 anos,857.0
2306256,Itaitinga - CE,Total,75 a 79 anos,570.0
2306256,Itaitinga - CE,Total,80 a 84 anos,356.0
2306256,Itaitinga - CE,Total,85 a 89 anos,210.0
2306256,Itaitinga - CE,Total,90 a 94 anos,107.0
2306256,Itaitinga - CE,Total,95 a 99 anos,38.0
2306256,Itaitinga - CE,Total,100 anos ou mais,2.0
2306306,Itapajé - CE,Total,Total,46426.0
2306306,Itapajé - CE,Total,0 a 4 anos,3152.0
2306306,Itapajé - CE,Total,5 a 9 anos,3409.0
2306306,Itapajé - CE,Total,10 a 14 anos,3544.0
2306306,Itapajé - CE,Total,15 a 19 anos,3788.0
2306306,Itapajé - CE,Total,20 a 24 anos,3880.0
2306306,Itapajé - CE,Total,25 a 29 anos,3829.0
2306306,Itapajé - CE,Total,30 a 34 anos,3591.0
2306306,Itapajé - CE,Total,35 a 39 anos,3645.0
2306306,Itapajé - CE,Total,40 a 44 anos,3457.0
2306306,Itapajé - CE,Total,45 a 49 anos,3091.0
2306306,Itapajé - CE,Total,50 a 54 anos,2640.0
2306306,Itapajé - CE,Total,55 a 59 anos,2329.0
2306306,Itapajé - CE,Total,60 a 64 anos,1767.0
2306306,Itapajé - CE,Total,65 a 69 anos,1334.0
2306306,Itapajé - CE,Total,70 a 74 anos,1125.0
2306306,Itapajé - CE,Total,75 a 79 anos,775.0
2306306,Itapajé - CE,Total,80 a 84 anos,555.0
2306306,Itapajé - CE,Total,85 a 89 anos,320.0
2306306,Itapajé - CE,Total,90 a 94 anos,133.0
2306306,Itapajé - CE,Total,95 a 99 anos,55.0
2306306,Itapajé - CE,Total,100 anos ou mais,7.0
2306405,Itapipoca - CE,Total,Total,131123.0
2306405,Itapipoca - CE,Total,0 a 4 anos,9944.0
2306405,Itapipoca - CE,Total,5 a 9 anos,10033.0
2306405,Itapipoca - CE,Total,10 a 14 anos,10543.0
2306405,Itapipoca - CE,Total,15 a 19 anos,11163.0
2306405,Itapipoca - CE,Total,20 a 24 anos,11391.0
2306405,Itapipoca - CE,Total,25 a 29 anos,10681.0
2306405,Itapipoca - CE,Total,30 a 34 anos,10444.0
2306405,Itapipoca - CE,Total,35 a 39 anos,10591.0
2306405,Itapipoca - CE,Total,40 a 44 anos,9483.0
2306405,Itapipoca - CE,Total,45 a 49 anos,7903.0
2306405,Itapipoca - CE,Total,50 a 54 anos,6461.0
2306405,Itapipoca - CE,Total,55 a 59 anos,6082.0
2306405,Itapipoca - CE,Total,60 a 64 anos,4677.0
2306405,Itapipoca - CE,Total,65 a 69 anos,3587.0
2306405,Itapipoca - CE,Total,70 a 74 anos,3150.0
2306405,Itapipoca - CE,Total,75 a 79 anos,2024.0
2306405,Itapipoca - CE,Total,80 a 84 anos,1531.0
2306405,Itapipoca - CE,Total,85 a 89 anos,798.0
2306405,Itapipoca - CE,Total,90 a 94 anos,459.0
2306405,Itapipoca - CE,Total,95 a 99 anos,150.0
2306405,Itapipoca - CE,Total,100 anos ou mais,28.0
2306504,Itapiúna - CE,Total,Total,17841.0
2306504,Itapiúna - CE,Total,0 a 4 anos,1164.0
2306504,Itapiúna - CE,Total,5 a 9 anos,1313.0
2306504,Itapiúna - CE,Total,10 a 14 anos,1414.0
2306504,Itapiúna - CE,Total,15 a 19 anos,1383.0
2306504,Itapiúna - CE,Total,20 a 24 anos,1411.0
2306504,Itapiúna - CE,Total,25 a 29 anos,1396.0
2306504,Itapiúna - CE,Total,30 a 34 anos,1347.0
2306504,Itapiúna - CE,Total,35 a 39 anos,1338.0
2306504,Itapiúna - CE,Total,40 a 44 anos,1266.0
2306504,Itapiúna - CE,Total,45 a 49 anos,1061.0
2306504,Itapiúna - CE,Total,50 a 54 anos,955.0
2306504,Itapiúna - CE,Total,55 a 59 anos,959.0
2306504,Itapiúna - CE,Total,60 a 64 anos,795.0
2306504,Itapiúna - CE,Total,65 a 69 anos,657.0
2306504,Itapiúna - CE,Total,70 a 74 anos,536.0
2306504,Itapiúna - CE,Total,75 a 79 anos,338.0
2306504,Itapiúna - CE,Total,80 a 84 anos,269.0
2306504,Itapiúna - CE,Total,85 a 89 anos,134.0
2306504,Itapiúna - CE,Total,90 a 94 anos,72.0
2306504,Itapiúna - CE,Total,95 a 99 anos,26.0
2306504,Itapiúna - CE,Total,100 anos ou mais,7.0
2306553,Itarema - CE,Total,Total,42957.0
2306553,Itarema - CE,Total,0 a 4 anos,3458.0
