cod_ibge,municipio,ano,idade_mae,nascimentos
2305407,Icó - CE,2020,45 a 49 anos,
2305407,Icó - CE,2020,50 anos ou mais,
2305407,Icó - CE,2020,Ignorada,1.0
2305407,Icó - CE,2021,Total,751.0
2305407,Icó - CE,2021,Menos de 15 anos,5.0
2305407,Icó - CE,2021,15 a 19 anos,106.0
2305407,Icó - CE,2021,20 a 24 anos,188.0
2305407,Icó - CE,2021,25 a 29 anos,176.0
2305407,Icó - CE,2021,30 a 34 anos,158.0
2305407,Icó - CE,2021,35 a 39 anos,98.0
2305407,Icó - CE,2021,40 a 44 anos,18.0
2305407,Icó - CE,2021,45 a 49 anos,
2305407,Icó - CE,2021,50 anos ou mais,
2305407,Icó - CE,2021,Ignorada,2.0
2305407,Icó - CE,2022,Total,693.0
2305407,Icó - CE,2022,Menos de 15 anos,9.0
2305407,Icó - CE,2022,15 a 19 anos,98.0
2305407,Icó - CE,2022,20 a 24 anos,187.0
2305407,Icó - CE,2022,25 a 29 anos,165.0
2305407,Icó - CE,2022,30 a 34 anos,123.0
2305407,Icó - CE,2022,35 a 39 anos,80.0
2305407,Icó - CE,2022,40 a 44 anos,24.0
2305407,Icó - CE,2022,45 a 49 anos,5.0
2305407,Icó - CE,2022,50 anos ou mais,
2305407,Icó - CE,2022,Ignorada,2.0
2305407,Icó - CE,2023,Total,708.0
2305407,Icó - CE,2023,Menos de 15 anos,5.0
2305407,Icó - CE,2023,15 a 19 anos,112.0
2305407,Icó - CE,2023,20 a 24 anos,176.0
2305407,Icó - CE,2023,25 a 29 anos,181.0
2305407,Icó - CE,2023,30 a 34 anos,132.0
2305407,Icó - CE,2023,35 a 39 anos,85.0
2305407,Icó - CE,2023,40 a 44 anos,16.0
2305407,Icó - CE,2023,45 a 49 anos,1.0
2305407,Icó - CE,2023,50 anos ou mais,
2305407,Icó - CE,2023,Ignorada,
2305407,Icó - CE,2024,Total,677.0
2305407,Icó - CE,2024,Menos de 15 anos,8.0
2305407,Icó - CE,2024,15 a 19 anos,89.0
2305407,Icó - CE,2024,20 a 24 anos,172.0
2305407,Icó - CE,2024,25 a 29 anos,169.0
2305407,Icó - CE,2024,30 a 34 anos,135.0
2305407,Icó - CE,2024,35 a 39 anos,76.0
2305407,Icó - CE,2024,40 a 44 anos,19.0
2305407,Icó - CE,2024,45 a 49 anos,2.0
2305407,Icó - CE,2024,50 anos ou mais,
2305407,Icó - CE,2024,Ignorada,7.0
2305506,Iguatu - CE,2020,Total,1245.0
2305506,Iguatu - CE,2020,Menos de 15 anos,6.0
2305506,Iguatu - CE,2020,15 a 19 anos,155.0
2305506,Iguatu - CE,2020,20 a 24 anos,282.0
2305506,Iguatu - CE,2020,25 a 29 anos,326.0
2305506,Iguatu - CE,2020,30 a 34 anos,290.0
2305506,Iguatu - CE,2020,35 a 39 anos,141.0
2305506,Iguatu - CE,2020,40 a 44 anos,44.0
2305506,Iguatu - CE,2020,45 a 49 anos,1.0
2305506,Iguatu - CE,2020,50 anos ou mais,
2305506,Iguatu - CE,2020,Ignorada,
2305506,Iguatu - CE,2021,Total,1361.0
2305506,Iguatu - CE,2021,Menos de 15 anos,12.0
2305506,Iguatu - CE,2021,15 a 19 anos,144.0
2305506,Iguatu - CE,2021,20 a 24 anos,326.0
2305506,Iguatu - CE,2021,25 a 29 anos,343.0
2305506,Iguatu - CE,2021,30 a 34 anos,303.0
2305506,Iguatu - CE,2021,35 a 39 anos,182.0
2305506,Iguatu - CE,2021,40 a 44 anos,51.0
2305506,Iguatu - CE,2021,45 a 49 anos,
2305506,Iguatu - CE,2021,50 anos ou mais,
2305506,Iguatu - CE,2021,Ignorada,
2305506,Iguatu - CE,2022,Total,1127.0
2305506,Iguatu - CE,2022,Menos de 15 anos,10.0
2305506,Iguatu - CE,2022,15 a 19 anos,124.0
2305506,Iguatu - CE,2022,20 a 24 anos,260.0
2305506,Iguatu - CE,2022,25 a 29 anos,283.0
2305506,Iguatu - CE,2022,30 a 34 anos,254.0
2305506,Iguatu - CE,2022,35 a 39 anos,159.0
2305506,Iguatu - CE,2022,40 a 44 anos,36.0
2305506,Iguatu - CE,2022,45 a 49 anos,1.0
2305506,Iguatu - CE,2022,50 anos ou mais,
2305506,Iguatu - CE,2022,Ignorada,
2305506,Iguatu - CE,2023,Total,1112.0
2305506,Iguatu - CE,2023,Menos de 15 anos,4.0
2305506,Iguatu - CE,2023,15 a 19 anos,128.0
2305506,Iguatu - CE,2023,20 a 24 anos,237.0
2305506,Iguatu - CE,2023,25 a 29 anos,275.0
2305506,Iguatu - CE,2023,30 a 34 anos,273.0
2305506,Iguatu - CE,2023,35 a 39 anos,152.0
2305506,Iguatu - CE,2023,40 a 44 anos,41.0
2305506,Iguatu - CE,2023,45 a 49 anos,2.0
2305506,Iguatu - CE,2023,50 anos ou mais,
2305506,Iguatu - CE,2023,Ignorada,
2305506,Iguatu - CE,2024,Total,1085.0
2305506,Iguatu - CE,2024,Menos de 15 anos,6.0
2305506,Iguatu - CE,2024,15 a 19 anos,112.0
2305506,Iguatu - CE,2024,20 a 24 anos,231.0
2305506,Iguatu - CE,2024,25 a 29 anos,277.0
2305506,Iguatu - CE,2024,30 a 34 anos,242.0
2305506,Iguatu - CE,2024,35 a 39 anos,178.0
2305506,Iguatu - CE,2024,40 a 44 anos,39.0
2305506,Iguatu - CE,2024,45 a 49 anos,
2305506,Iguatu - CE,2024,50 anos ou mais,
2305506,Iguatu - CE,2024,Ignorada,
2305605,Independência - CE,2020,Total,298.0
2305605,Independência - CE,2020,Menos de 15 anos,
2305605,Independência - CE,2020,15 a 19 anos,48.0
2305605,Independência - CE,2020,20 a 24 anos,81.0
2305605,Independência - CE,2020,25 a 29 anos,65.0
2305605,Independência - CE,2020,30 a 34 anos,58.0
2305605,Independência - CE,2020,35 a 39 anos,36.0
2305605,Independência - CE,2020,40 a 44 anos,10.0
2305605,Independência - CE,2020,45 a 49 anos,
2305605,Independência - CE,2020,50 anos ou mais,
2305605,Independência - CE,2020,Ignorada,
2305605,Independência - CE,2021,Total,297.0
2305605,Independência - CE,2021,Menos de 15 anos,4.0
2305605,Independência - CE,2021,15 a 19 anos,39.0
2305605,Independência - CE,2021,20 a 24 anos,67.0
2305605,Independência - CE,2021,25 a 29 anos,78.0
2305605,Independência - CE,2021,30 a 34 anos,68.0
2305605,Independência - CE,2021,35 a 39 anos,31.0
2305605,Independência - CE,2021,40 a 44 anos,7.0
2305605,Independência - CE,2021,45 a 49 anos,3.0
2305605,Independência - CE,2021,50 anos ou mais,
2305605,Independência - CE,2021,Ignorada,
2305605,Independência - CE,2022,Total,284.0
2305605,Independência - CE,2022,Menos de 15 anos,2.0
2305605,Independência - CE,2022,15 a 19 anos,40.0
2305605,Independência - CE,2022,20 a 24 anos,66.0
2305605,Independência - CE,2022,25 a 29 anos,74.0
2305605,Independência - CE,2022,30 a 34 anos,52.0
2305605,Independência - CE,2022,35 a 39 anos,34.0
2305605,Independência - CE,2022,40 a 44 anos,14.0
2305605,Independência - CE,2022,45 a 49 anos,1.0
2305605,Independência - CE,2022,50 anos ou mais,
2305605,Independência - CE,2022,Ignorada,1.0
2305605,Independência - CE,2023,Total,216.0
2305605,Independência - CE,2023,Menos de 15 anos,1.0
2305605,Independência - CE,2023,15 a 19 anos,31.0
2305605,Independência - CE,2023,20 a 24 anos,58.0
2305605,Independência - CE,2023,25 a 29 anos,48.0
2305605,Independência - CE,2023,30 a 34 anos,32.0
2305605,Independência - CE,2023,35 a 39 anos,42.0
2305605,Independência - CE,2023,40 a 44 anos,4.0
2305605,Independência - CE,2023,45 a 49 anos,
2305605,Independência - CE,2023,50 anos ou mais,
2305605,Independência - CE,2023,Ignorada,
2305605,Independência - CE,2024,Total,245.0
2305605,Independência - CE,2024,Menos de 15 anos,1.0
2305605,Independência - CE,2024,15 a 19 anos,22.0
2305605,Independência - CE,2024,20 a 24 anos,65.0
2305605,Independência - CE,2024,25 a 29 anos,52.0
2305605,Independência - CE,2024,30 a 34 anos,62.0
2305605,Independência - CE,2024,35 a 39 anos,38.0
2305605,Independência - CE,2024,40 a 44 anos,4.0
2305605,Independência - CE,2024,45 a 49 anos,1.0
2305605,Independência - CE,2024,50 anos ou mais,
2305605,Independência - CE,2024,Ignorada,
2305654,Ipaporanga - CE,2020,Total,124.0
2305654,Ipaporanga - CE,2020,Menos de 15 anos,1.0
2305654,Ipaporanga - CE,2020,15 a 19 anos,20.0
2305654,Ipaporanga - CE,2020,20 a 24 anos,25.0
2305654,Ipaporanga - CE,2020,25 a 29 anos,27.0
2305654,Ipaporanga - CE,2020,30 a 34 anos,25.0
2305654,Ipaporanga - CE,2020,35 a 39 anos,15.0
2305654,Ipaporanga - CE,2020,40 a 44 anos,11.0
2305654,Ipaporanga - CE,2020,45 a 49 anos,
2305654,Ipaporanga - CE,2020,50 anos ou mais,
2305654,Ipaporanga - CE,2020,Ignorada,
2305654,Ipaporanga - CE,2021,Total,138.0
2305654,Ipaporanga - CE,2021,Menos de 15 anos,3.0
2305654,Ipaporanga - CE,2021,15 a 19 anos,27.0
2305654,Ipaporanga - CE,2021,20 a 24 anos,40.0
2305654,Ipaporanga - CE,2021,25 a 29 anos,40.0
2305654,Ipaporanga - CE,2021,30 a 34 anos,11.0
2305654,Ipaporanga - CE,2021,35 a 39 anos,14.0
2305654,Ipaporanga - CE,2021,40 a 44 anos,2.0
2305654,Ipaporanga - CE,2021,45 a 49 anos,1.0
2305654,Ipaporanga - CE,2021,50 anos ou mais,
2305654,Ipaporanga - CE,2021,Ignorada,
2305654,Ipaporanga - CE,2022,Total,130.0
2305654,Ipaporanga - CE,2022,Menos de 15 anos,
2305654,Ipaporanga - CE,2022,15 a 19 anos,32.0
2305654,Ipaporanga - CE,2022,20 a 24 anos,29.0
2305654,Ipaporanga - CE,2022,25 a 29 anos,23.0
2305654,Ipaporanga - CE,2022,30 a 34 anos,29.0
2305654,Ipaporanga - CE,2022,35 a 39 anos,10.0
2305654,Ipaporanga - CE,2022,40 a 44 anos,7.0
2305654,Ipaporanga - CE,2022,45 a 49 anos,
2305654,Ipaporanga - CE,2022,50 anos ou mais,
2305654,Ipaporanga - CE,2022,Ignorada,
2305654,Ipaporanga - CE,2023,Total,142.0
2305654,Ipaporanga - CE,2023,Menos de 15 anos,1.0
2305654,Ipaporanga - CE,2023,15 a 19 anos,18.0
2305654,Ipaporanga - CE,2023,20 a 24 anos,27.0
2305654,Ipaporanga - CE,2023,25 a 29 anos,36.0
2305654,Ipaporanga - CE,2023,30 a 34 anos,32.0
2305654,Ipaporanga - CE,2023,35 a 39 anos,23.0
2305654,Ipaporanga - CE,2023,40 a 44 anos,4.0
2305654,Ipaporanga - CE,2023,45 a 49 anos,1.0
2305654,Ipaporanga - CE,2023,50 anos ou mais,
2305654,Ipaporanga - CE,2023,Ignorada,
2305654,Ipaporanga - CE,2024,Total,141.0
2305654,Ipaporanga - CE,2024,Menos de 15 anos,1.0
2305654,Ipaporanga - CE,2024,15 a 19 anos,14.0
2305654,Ipaporanga - CE,2024,20 a 24 anos,25.0
2305654,Ipaporanga - CE,2024,25 a 29 anos,37.0
2305654,Ipaporanga - CE,2024,30 a 34 anos,32.0
2305654,Ipaporanga - CE,2024,35 a 39 anos,29.0
2305654,Ipaporanga - CE,2024,40 a 44 anos,3.0
2305654,Ipaporanga - CE,2024,45 a 49 anos,
2305654,Ipaporanga - CE,2024,50 anos ou mais,
2305654,Ipaporanga - CE,2024,Ignorada,
2305704,Ipaumirim - CE,2020,Total,134.0
2305704,Ipaumirim - CE,2020,Menos de 15 anos,2.0
2305704,Ipaumirim - CE,2020,15 a 19 anos,26.0
2305704,Ipaumirim - CE,2020,20 a 24 anos,26.0
2305704,Ipaumirim - CE,2020,25 a 29 anos,37.0
2305704,Ipaumirim - CE,2020,30 a 34 anos,20.0
2305704,Ipaumirim - CE,2020,35 a 39 anos,20.0
2305704,Ipaumirim - CE,2020,40 a 44 anos,3.0
2305704,Ipaumirim - CE,2020,45 a 49 anos,
2305704,Ipaumirim - CE,2020,50 anos ou mais,
2305704,Ipaumirim - CE,2020,Ignorada,
2305704,Ipaumirim - CE,2021,Total,131.0
2305704,Ipaumirim - CE,2021,Menos de 15 anos,2.0
2305704,Ipaumirim - CE,2021,15 a 19 anos,22.0
2305704,Ipaumirim - CE,2021,20 a 24 anos,34.0
2305704,Ipaumirim - CE,2021,25 a 29 anos,30.0
2305704,Ipaumirim - CE,2021,30 a 34 anos,25.0
2305704,Ipaumirim - CE,2021,35 a 39 anos,14.0
2305704,Ipaumirim - CE,2021,40 a 44 anos,4.0
2305704,Ipaumirim - CE,2021,45 a 49 anos,
2305704,Ipaumirim - CE,2021,50 anos ou mais,
2305704,Ipaumirim - CE,2021,Ignorada,
2305704,Ipaumirim - CE,2022,Total,129.0
2305704,Ipaumirim - CE,2022,Menos de 15 anos,
2305704,Ipaumirim - CE,2022,15 a 19 anos,14.0
2305704,Ipaumirim - CE,2022,20 a 24 anos,36.0
2305704,Ipaumirim - CE,2022,25 a 29 anos,27.0
2305704,Ipaumirim - CE,2022,30 a 34 anos,34.0
2305704,Ipaumirim - CE,2022,35 a 39 anos,12.0
2305704,Ipaumirim - CE,2022,40 a 44 anos,6.0
2305704,Ipaumirim - CE,2022,45 a 49 anos,
2305704,Ipaumirim - CE,2022,50 anos ou mais,
2305704,Ipaumirim - CE,2022,Ignorada,
2305704,Ipaumirim - CE,2023,Total,139.0
2305704,Ipaumirim - CE,2023,Menos de 15 anos,
2305704,Ipaumirim - CE,2023,15 a 19 anos,24.0
2305704,Ipaumirim - CE,2023,20 a 24 anos,40.0
2305704,Ipaumirim - CE,2023,25 a 29 anos,27.0
2305704,Ipaumirim - CE,2023,30 a 34 anos,31.0
2305704,Ipaumirim - CE,2023,35 a 39 anos,16.0
2305704,Ipaumirim - CE,2023,40 a 44 anos,1.0
2305704,Ipaumirim - CE,2023,45 a 49 anos,
2305704,Ipaumirim - CE,2023,50 anos ou mais,
2305704,Ipaumirim - CE,2023,Ignorada,
2305704,Ipaumirim - CE,2024,Total,115.0
2305704,Ipaumirim - CE,2024,Menos de 15 anos,
2305704,Ipaumirim - CE,2024,15 a 19 anos,18.0
2305704,Ipaumirim - CE,2024,20 a 24 anos,33.0
2305704,Ipaumirim - CE,2024,25 a 29 anos,22.0
2305704,Ipaumirim - CE,2024,30 a 34 anos,28.0
2305704,Ipaumirim - CE,2024,35 a 39 anos,12.0
2305704,Ipaumirim - CE,2024,40 a 44 anos,2.0
2305704,Ipaumirim - CE,2024,45 a 49 anos,
2305704,Ipaumirim - CE,2024,50 anos ou mais,
2305704,Ipaumirim - CE,2024,Ignorada,
2305803,Ipu - CE,2020,Total,674.0
2305803,Ipu - CE,2020,Menos de 15 anos,1.0
2305803,Ipu - CE,2020,15 a 19 anos,90.0
2305803,Ipu - CE,2020,20 a 24 anos,176.0
2305803,Ipu - CE,2020,25 a 29 anos,159.0
2305803,Ipu - CE,2020,30 a 34 anos,126.0
2305803,Ipu - CE,2020,35 a 39 anos,93.0
2305803,Ipu - CE,2020,40 a 44 anos,27.0
2305803,Ipu - CE,2020,45 a 49 anos,2.0
2305803,Ipu - CE,2020,50 anos ou mais,
2305803,Ipu - CE,2020,Ignorada,
2305803,Ipu - CE,2021,Total,676.0
2305803,Ipu - CE,2021,Menos de 15 anos,5.0
2305803,Ipu - CE,2021,15 a 19 anos,99.0
2305803,Ipu - CE,2021,20 a 24 anos,183.0
2305803,Ipu - CE,2021,25 a 29 anos,153.0
2305803,Ipu - CE,2021,30 a 34 anos,122.0
2305803,Ipu - CE,2021,35 a 39 anos,90.0
2305803,Ipu - CE,2021,40 a 44 anos,24.0
2305803,Ipu - CE,2021,45 a 49 anos,
2305803,Ipu - CE,2021,50 anos ou mais,
2305803,Ipu - CE,2021,Ignorada,
2305803,Ipu - CE,2022,Total,593.0
2305803,Ipu - CE,2022,Menos de 15 anos,1.0
2305803,Ipu - CE,2022,15 a 19 anos,82.0
2305803,Ipu - CE,2022,20 a 24 anos,146.0
2305803,Ipu - CE,2022,25 a 29 anos,157.0
2305803,Ipu - CE,2022,30 a 34 anos,105.0
2305803,Ipu - CE,2022,35 a 39 anos,75.0
2305803,Ipu - CE,2022,40 a 44 anos,24.0
2305803,Ipu - CE,2022,45 a 49 anos,3.0
2305803,Ipu - CE,2022,50 anos ou mais,
2305803,Ipu - CE,2022,Ignorada,
2305803,Ipu - CE,2023,Total,679.0
2305803,Ipu - CE,2023,Menos de 15 anos,2.0
2305803,Ipu - CE,2023,15 a 19 anos,79.0
2305803,Ipu - CE,2023,20 a 24 anos,188.0
2305803,Ipu - CE,2023,25 a 29 anos,172.0
2305803,Ipu - CE,2023,30 a 34 anos,119.0
2305803,Ipu - CE,2023,35 a 39 anos,84.0
2305803,Ipu - CE,2023,40 a 44 anos,28.0
2305803,Ipu - CE,2023,45 a 49 anos,6.0
2305803,Ipu - CE,2023,50 anos ou mais,1.0
2305803,Ipu - CE,2023,Ignorada,
2305803,Ipu - CE,2024,Total,688.0
2305803,Ipu - CE,2024,Menos de 15 anos,2.0
2305803,Ipu - CE,2024,15 a 19 anos,65.0
2305803,Ipu - CE,2024,20 a 24 anos,161.0
2305803,Ipu - CE,2024,25 a 29 anos,198.0
2305803,Ipu - CE,2024,30 a 34 anos,133.0
2305803,Ipu - CE,2024,35 a 39 anos,93.0
2305803,Ipu - CE,2024,40 a 44 anos,29.0
2305803,Ipu - CE,2024,45 a 49 anos,7.0
2305803,Ipu - CE,2024,50 anos ou mais,
2305803,Ipu - CE,2024,Ignorada,
2305902,Ipueiras - CE,2020,Total,514.0
2305902,Ipueiras - CE,2020,Menos de 15 anos,5.0
2305902,Ipueiras - CE,2020,15 a 19 anos,72.0
2305902,Ipueiras - CE,2020,20 a 24 anos,127.0
2305902,Ipueiras - CE,2020,25 a 29 anos,99.0
2305902,Ipueiras - CE,2020,30 a 34 anos,115.0
2305902,Ipueiras - CE,2020,35 a 39 anos,69.0
2305902,Ipueiras - CE,2020,40 a 44 anos,25.0
2305902,Ipueiras - CE,2020,45 a 49 anos,2.0
2305902,Ipueiras - CE,2020,50 anos ou mais,
2305902,Ipueiras - CE,2020,Ignorada,
2305902,Ipueiras - CE,2021,Total,470.0
2305902,Ipueiras - CE,2021,Menos de 15 anos,7.0
2305902,Ipueiras - CE,2021,15 a 19 anos,69.0
2305902,Ipueiras - CE,2021,20 a 24 anos,114.0
2305902,Ipueiras - CE,2021,25 a 29 anos,99.0
2305902,Ipueiras - CE,2021,30 a 34 anos,94.0
2305902,Ipueiras - CE,2021,35 a 39 anos,67.0
2305902,Ipueiras - CE,2021,40 a 44 anos,20.0
2305902,Ipueiras - CE,2021,45 a 49 anos,
2305902,Ipueiras - CE,2021,50 anos ou mais,
2305902,Ipueiras - CE,2021,Ignorada,
2305902,Ipueiras - CE,2022,Total,448.0
2305902,Ipueiras - CE,2022,Menos de 15 anos,1.0
2305902,Ipueiras - CE,2022,15 a 19 anos,68.0
2305902,Ipueiras - CE,2022,20 a 24 anos,104.0
2305902,Ipueiras - CE,2022,25 a 29 anos,114.0
2305902,Ipueiras - CE,2022,30 a 34 anos,78.0
2305902,Ipueiras - CE,2022,35 a 39 anos,56.0
2305902,Ipueiras - CE,2022,40 a 44 anos,23.0
2305902,Ipueiras - CE,2022,45 a 49 anos,3.0
2305902,Ipueiras - CE,2022,50 anos ou mais,
2305902,Ipueiras - CE,2022,Ignorada,1.0
2305902,Ipueiras - CE,2023,Total,442.0
2305902,Ipueiras - CE,2023,Menos de 15 anos,4.0
2305902,Ipueiras - CE,2023,15 a 19 anos,48.0
2305902,Ipueiras - CE,2023,20 a 24 anos,110.0
2305902,Ipueiras - CE,2023,25 a 29 anos,113.0
2305902,Ipueiras - CE,2023,30 a 34 anos,97.0
2305902,Ipueiras - CE,2023,35 a 39 anos,53.0
2305902,Ipueiras - CE,2023,40 a 44 anos,16.0
2305902,Ipueiras - CE,2023,45 a 49 anos,1.0
2305902,Ipueiras - CE,2023,50 anos ou mais,
2305902,Ipueiras - CE,2023,Ignorada,
2305902,Ipueiras - CE,2024,Total,433.0
2305902,Ipueiras - CE,2024,Menos de 15 anos,3.0
2305902,Ipueiras - CE,2024,15 a 19 anos,49.0
2305902,Ipueiras - CE,2024,20 a 24 anos,102.0
2305902,Ipueiras - CE,2024,25 a 29 anos,117.0
2305902,Ipueiras - CE,2024,30 a 34 anos,91.0
2305902,Ipueiras - CE,2024,35 a 39 anos,55.0
2305902,Ipueiras - CE,2024,40 a 44 anos,14.0
2305902,Ipueiras - CE,2024,45 a 49 anos,2.0
2305902,Ipueiras - CE,2024,50 anos ou mais,
2305902,Ipueiras - CE,2024,Ignorada,
2306009,Iracema - CE,2020,Total,179.0
2306009,Iracema - CE,2020,Menos de 15 anos,1.0
2306009,Iracema - CE,2020,15 a 19 anos,31.0
2306009,Iracema - CE,2020,20 a 24 anos,39.0
2306009,Iracema - CE,2020,25 a 29 anos,46.0
2306009,Iracema - CE,2020,30 a 34 anos,35.0
2306009,Iracema - CE,2020,35 a 39 anos,19.0
2306009,Iracema - CE,2020,40 a 44 anos,8.0
2306009,Iracema - CE,2020,45 a 49 anos,
2306009,Iracema - CE,2020,50 anos ou mais,
2306009,Iracema - CE,2020,Ignorada,
2306009,Iracema - CE,2021,Total,150.0
2306009,Iracema - CE,2021,Menos de 15 anos,2.0
2306009,Iracema - CE,2021,15 a 19 anos,24.0
2306009,Iracema - CE,2021,20 a 24 anos,31.0
2306009,Iracema - CE,2021,25 a 29 anos,33.0
2306009,Iracema - CE,2021,30 a 34 anos,34.0
2306009,Iracema - CE,2021,35 a 39 anos,20.0
2306009,Iracema - CE,2021,40 a 44 anos,6.0
2306009,Iracema - CE,2021,45 a 49 anos,
2306009,Iracema - CE,2021,50 anos ou mais,
2306009,Iracema - CE,2021,Ignorada,
2306009,Iracema - CE,2022,Total,145.0
2306009,Iracema - CE,2022,Menos de 15 anos,
2306009,Iracema - CE,2022,15 a 19 anos,21.0
2306009,Iracema - CE,2022,20 a 24 anos,34.0
2306009,Iracema - CE,2022,25 a 29 anos,40.0
2306009,Iracema - CE,2022,30 a 34 anos,23.0
2306009,Iracema - CE,2022,35 a 39 anos,19.0
2306009,Iracema - CE,2022,40 a 44 anos,8.0
2306009,Iracema - CE,2022,45 a 49 anos,
2306009,Iracema - CE,2022,50 anos ou mais,
2306009,Iracema - CE,2022,Ignorada,
2306009,Iracema - CE,2023,Total,156.0
2306009,Iracema - CE,2023,Menos de 15 anos,
2306009,Iracema - CE,2023,15 a 19 anos,15.0
2306009,Iracema - CE,2023,20 a 24 anos,43.0
2306009,Iracema - CE,2023,25 a 29 anos,40.0
2306009,Iracema - CE,2023,30 a 34 anos,32.0
2306009,Iracema - CE,2023,35 a 39 anos,20.0
2306009,Iracema - CE,2023,40 a 44 anos,6.0
2306009,Iracema - CE,2023,45 a 49 anos,
2306009,Iracema - CE,2023,50 anos ou mais,
2306009,Iracema - CE,2023,Ignorada,
2306009,Iracema - CE,2024,Total,124.0
2306009,Iracema - CE,2024,Menos de 15 anos,1.0
2306009,Iracema - CE,2024,15 a 19 anos,15.0
2306009,Iracema - CE,2024,20 a 24 anos,32.0
2306009,Iracema - CE,2024,25 a 29 anos,39.0
2306009,Iracema - CE,2024,30 a 34 anos,18.0
2306009,Iracema - CE,2024,35 a 39 anos,9.0
2306009,Iracema - CE,2024,40 a 44 anos,10.0
2306009,Iracema - CE,2024,45 a 49 anos,
2306009,Iracema - CE,2024,50 anos ou mais,
2306009,Iracema - CE,2024,Ignorada,
2306108,Irauçuba - CE,2020,Total,377.0
2306108,Irauçuba - CE,2020,Menos de 15 anos,1.0
2306108,Irauçuba - CE,2020,15 a 19 anos,64.0
2306108,Irauçuba - CE,2020,20 a 24 anos,110.0
2306108,Irauçuba - CE,2020,25 a 29 anos,78.0
2306108,Irauçuba - CE,2020,30 a 34 anos,74.0
2306108,Irauçuba - CE,2020,35 a 39 anos,39.0
2306108,Irauçuba - CE,2020,40 a 44 anos,8.0
2306108,Irauçuba - CE,2020,45 a 49 anos,1.0
2306108,Irauçuba - CE,2020,50 anos ou mais,
2306108,Irauçuba - CE,2020,Ignorada,2.0
2306108,Irauçuba - CE,2021,Total,398.0
2306108,Irauçuba - CE,2021,Menos de 15 anos,3.0
2306108,Irauçuba - CE,2021,15 a 19 anos,69.0
2306108,Irauçuba - CE,2021,20 a 24 anos,101.0
2306108,Irauçuba - CE,2021,25 a 29 anos,106.0
2306108,Irauçuba - CE,2021,30 a 34 anos,64.0
2306108,Irauçuba - CE,2021,35 a 39 anos,42.0
2306108,Irauçuba - CE,2021,40 a 44 anos,13.0
2306108,Irauçuba - CE,2021,45 a 49 anos,
2306108,Irauçuba - CE,2021,50 anos ou mais,
2306108,Irauçuba - CE,2021,Ignorada,
2306108,Irauçuba - CE,2022,Total,333.0
2306108,Irauçuba - CE,2022,Menos de 15 anos,2.0
2306108,Irauçuba - CE,2022,15 a 19 anos,60.0
2306108,Irauçuba - CE,2022,20 a 24 anos,87.0
2306108,Irauçuba - CE,2022,25 a 29 anos,80.0
2306108,Irauçuba - CE,2022,30 a 34 anos,63.0
2306108,Irauçuba - CE,2022,35 a 39 anos,31.0
2306108,Irauçuba - CE,2022,40 a 44 anos,10.0
2306108,Irauçuba - CE,2022,45 a 49 anos,
2306108,Irauçuba - CE,2022,50 anos ou mais,
2306108,Irauçuba - CE,2022,Ignorada,
2306108,Irauçuba - CE,2023,Total,381.0
2306108,Irauçuba - CE,2023,Menos de 15 anos,2.0
2306108,Irauçuba - CE,2023,15 a 19 anos,52.0
2306108,Irauçuba - CE,2023,20 a 24 anos,105.0
2306108,Irauçuba - CE,2023,25 a 29 anos,95.0
2306108,Irauçuba - CE,2023,30 a 34 anos,76.0
2306108,Irauçuba - CE,2023,35 a 39 anos,45.0
2306108,Irauçuba - CE,2023,40 a 44 anos,6.0
2306108,Irauçuba - CE,2023,45 a 49 anos,
2306108,Irauçuba - CE,2023,50 anos ou mais,
2306108,Irauçuba - CE,2023,Ignorada,
2306108,Irauçuba - CE,2024,Total,348.0
2306108,Irauçuba - CE,2024,Menos de 15 anos,2.0
2306108,Irauçuba - CE,2024,15 a 19 anos,49.0
2306108,Irauçuba - CE,2024,20 a 24 anos,85.0
2306108,Irauçuba - CE,2024,25 a 29 anos,102.0
2306108,Irauçuba - CE,2024,30 a 34 anos,52.0
2306108,Irauçuba - CE,2024,35 a 39 anos,44.0
2306108,Irauçuba - CE,2024,40 a 44 anos,14.0
2306108,Irauçuba - CE,2024,45 a 49 anos,
2306108,Irauçuba - CE,2024,50 anos ou mais,
2306108,Irauçuba - CE,2024,Ignorada,
2306207,Itaiçaba - CE,2020,Total,92.0
2306207,Itaiçaba - CE,2020,Menos de 15 anos,
2306207,Itaiçaba - CE,2020,15 a 19 anos,9.0
2306207,Itaiçaba - CE,2020,20 a 24 anos,18.0
2306207,Itaiçaba - CE,2020,25 a 29 anos,25.0
2306207,Itaiçaba - CE,2020,30 a 34 anos,22.0
2306207,Itaiçaba - CE,2020,35 a 39 anos,14.0
2306207,Itaiçaba - CE,2020,40 a 44 anos,4.0
2306207,Itaiçaba - CE,2020,45 a 49 anos,
2306207,Itaiçaba - CE,2020,50 anos ou mais,
2306207,Itaiçaba - CE,2020,Ignorada,
2306207,Itaiçaba - CE,2021,Total,76.0
2306207,Itaiçaba - CE,2021,Menos de 15 anos,
2306207,Itaiçaba - CE,2021,15 a 19 anos,12.0
2306207,Itaiçaba - CE,2021,20 a 24 anos,18.0
2306207,Itaiçaba - CE,2021,25 a 29 anos,23.0
2306207,Itaiçaba - CE,2021,30 a 34 anos,13.0
